brad_date,prod_id,ch_no,ch_nm,bom_st_dt,bom_fns_dt,bom_prod_nm,대분류,중분류,소분류,브랜드,세분류,productImgUrl,mUrl,originPrice,price
2024-02-04,3101707070800,8,GS SHOP,2024-02-04 18:20:00,2024-02-04 19:29:58,"[하나투어 2.0]스페인 VS 포르투갈 항공사별 단일가. NO쇼핑, NO팁",여행/보험/렌탈/티켓,해외여행,해외/여행,하나투어,스페인,https://asset.m-gs.kr/prod/1048759292/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1048759292,0,0
2024-02-04,3621707070800,14,홈&쇼핑,2024-02-04 18:20:00,2024-02-04 19:24:58,[상담소개][오사카 3/4일] 벚꽃시즌 포함+전일정 시내호텔+온천 테파파크,여행/보험/렌탈/티켓,해외여행,해외/여행,없음,테파파크,http://image.hnsmall.com/images/goods/761/42654761_g.jpg,http://m.hnsmall.com/goods/view/42654761?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_None_42654761,0,0
2024-02-04,4861707070800,42,NS Shop+,2024-02-04 18:20:00,2024-02-04 18:39:58,열매나무 거창 특등급 사과 2.5kg+2.5kg,식품/건강,농산물,과일,열매나무,사과,http://product-image.prod-nsmall.com/itemimg9/33/409/33856409_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33856409,49900,49900
2024-02-04,4861707070920,42,NS Shop+,2024-02-04 18:22:00,2024-02-04 18:41:58,열매나무 거창 특등급 사과 2.5kg+2.5kg,식품/건강,농산물,과일,열매나무,사과,http://product-image.prod-nsmall.com/itemimg9/33/949/33834949_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33834949,49900,49900
2024-02-04,3151707070920,34,W쇼핑,2024-02-04 18:22:00,2024-02-04 19:22:18,이경제 흑염소진액元 [70ml x 30포 x 8박스 = 총240포],식품/건강,건강식품,착즙/건강즙,이경제,흑염소진액,http://img.w-shopping.co.kr/goods2022/797/90/13190797_p.jpg,https://m.w-shopping.co.kr/display/goods/13190797?mediaCode=OT08,328000,318000
2024-02-04,3261707071040,20,신세계쇼핑,2024-02-04 18:24:00,2024-02-04 19:24:18,[삼성5%할인][제주가마당]왕특대 제주 은갈치 3마리(500g x 3팩/팩당 4토막),식품/건강,수산물,생선,제주가마당,은갈치,http://img.shinsegaetvshopping.com/goods/287/20052287_g_20240112165806.jpg,http://m.shinsegaetvshopping.com/display/detail/20052287?inMediaCode=MC02,99900,99900
2024-02-04,3041707071100,10,현대홈쇼핑,2024-02-04 18:25:00,2024-02-04 19:24:58,[참좋은여행][NO팁/NO옵션/NO쇼핑] 북유럽 4개국 비즈니스 패키지,여행/보험/렌탈/티켓,해외여행,해외/여행,참좋은여행,북유럽,https://image.hmall.com/static/2/5/04/05/2205045239_0.png?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2205045239&ReferCode=m09&TcCode=0000001389,0,0
2024-02-04,2291707071460,30,쇼핑엔티,2024-02-04 18:31:00,2024-02-04 19:29:58,[24년 신년특집] 넥센타이어 0원 프로젝트,여행/보험/렌탈/티켓,렌탈,자동차/타이어렌탈,넥센타이어,프로젝트,http://img.shoppingntmall.com/goods/204/14253204_h.jpg,http://m.shoppingntmall.com/display/goods/14253204?mediaCode=TV02A,-1,0
2024-02-04,3951707071520,12,KT알파 쇼핑,2024-02-04 18:32:00,2024-02-04 19:31:58,"[노랑풍선] 도심에서 즐기는 온천, 오사카 봄여행 패키지",여행/보험/렌탈/티켓,해외여행,해외/여행,노랑풍선,도심에서 봄여행,http://imgs.kshop.co.kr//d2/product/emc/202402/29/12/243/2912243_550_20240202163239.jpg,http://m.kshop.co.kr/display/mc/product/2912243?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%97%AC%ED%96%89%2F%EB%AC%B8%ED%99%94_2912243&utm_content=mo_schedule,0,0
2024-02-04,3231707071700,4,롯데홈쇼핑,2024-02-04 18:35:00,2024-02-04 19:28:58,[상담예약] 인터파크 동유럽+발칸 5국 9일 패키지,여행/보험/렌탈/티켓,해외여행,해외/여행,인터파크,동유럽 발칸 패키지,https://image2.lotteimall.com/goods/87/55/79/12795587_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12795587,0,0
2024-02-04,2311707071880,28,GS MY SHOP,2024-02-04 18:38:00,2024-02-04 19:37:58,스칸디노티아 두유제조기 1000ml,식품/건강,가공식품,유제품,스칸디노티아,두유제조기,https://asset.m-gs.kr/prod/1045325500/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1045325500,79900,79900
2024-02-04,2571707072000,36,현대홈쇼핑+샵,2024-02-04 18:40:00,2024-02-04 19:39:58,삼성 갤럭시 북4 프로 고급팩 [NT960XGK-KH51G],가전/디지털,노트북/PC/게임,노트북,삼성,갤럭시,http://image.hyundaihmall.com/static/4/8/27/03/2203278464_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2203278464&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,2279000,2089000
2024-02-04,7191707072000,22,공영쇼핑,2024-02-04 18:40:00,2024-02-04 19:49:58,[노랑풍선] 호주 시드니+포트스테판 6/7일,여행/보험/렌탈/티켓,해외여행,해외/여행,노랑풍선,호주,"https://img.publichs.com/ECMCFO/share/product/48/92/79/16993739.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11799248,0,0
2024-02-04,4861707072000,42,NS Shop+,2024-02-04 18:40:00,2024-02-04 18:59:58,김하진 궁중찜갈비 500gX6팩,식품/건강,축산물,축산가공식품,김하진,궁중찜갈비,http://product-image.prod-nsmall.com/itemimg6/33/836/33909836_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33909836,59900,58900
2024-02-04,4781707072060,17,SK 스토아,2024-02-04 18:41:00,2024-02-04 19:40:58,[참좋은여행] [상담예약] 태국 치앙마이 5일 ★아시아나 왕복★,여행/보험/렌탈/티켓,해외여행,해외/여행,참좋은여행,없음,http://imagecdn.skstoa.com/goods/914/37597914_g.jpg,http://m.skstoa.com/display/goods/37597914?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,0,0
2024-02-04,4401707072060,32,LOTTE OneTV,2024-02-04 18:41:00,2024-02-04 19:39:58,방콕 파타야 5일 패키지,여행/보험/렌탈/티켓,해외여행,해외/여행,방콕,없음,https://image2.lotteimall.com/goods/74/42/79/12794274_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794274,0,0
2024-02-04,4861707072120,42,NS Shop+,2024-02-04 18:42:00,2024-02-04 19:01:58,김하진 궁중찜갈비 500gX6팩,식품/건강,축산물,축산가공식품,김하진,궁중찜갈비,http://product-image.prod-nsmall.com/itemimg5/33/485/33887485_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33887485,49900,48900
2024-02-04,2231707072300,38,CJ ONSTYLE+,2024-02-04 18:45:00,2024-02-04 19:44:58,롯데관광 오키나와 4일 #아시아나 #미식여행,여행/보험/렌탈/티켓,해외여행,해외/여행,롯데관광,오키나와,http://itemimage.cjonstyle.net/goods_images/20/016/2026333016L.jpg?timestamp=20240125112832,https://display.cjonstyle.com/m/item/2026333016?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,0,0
2024-02-04,4861707073200,42,NS Shop+,2024-02-04 19:00:00,2024-02-04 19:19:58,김하진 궁중찜갈비 500gX6팩,식품/건강,축산물,축산가공식품,김하진,궁중찜갈비,http://product-image.prod-nsmall.com/itemimg6/33/836/33909836_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33909836,59900,58900
2024-02-04,4861707073320,42,NS Shop+,2024-02-04 19:02:00,2024-02-04 19:21:58,김하진 궁중찜갈비 500gX6팩,식품/건강,축산물,축산가공식품,김하진,궁중찜갈비,http://product-image.prod-nsmall.com/itemimg5/33/485/33887485_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33887485,49900,48900
2024-02-04,4861707074400,42,NS Shop+,2024-02-04 19:20:00,2024-02-04 19:39:58,김하진 궁중찜갈비 500gX6팩,식품/건강,축산물,축산가공식품,김하진,궁중찜갈비,http://product-image.prod-nsmall.com/itemimg6/33/836/33909836_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33909836,59900,58900
2024-02-04,4861707074520,42,NS Shop+,2024-02-04 19:22:00,2024-02-04 19:41:58,김하진 궁중찜갈비 500gX6팩,식품/건강,축산물,축산가공식품,김하진,궁중찜갈비,http://product-image.prod-nsmall.com/itemimg5/33/485/33887485_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33887485,49900,48900
2024-02-04,3151707074520,34,W쇼핑,2024-02-04 19:22:00,2024-02-04 20:22:18,[50％ 세일!!] 종근당건강 프리바이오틱스 트리플 [ 5통 / 10개월분],식품/건강,건강식품,기타영양제,종근당건강,프리바이오틱스,http://img.w-shopping.co.kr/goods2022/473/26/15826473_p.jpg,https://m.w-shopping.co.kr/display/goods/15826473?mediaCode=OT08,99000,98000
2024-02-04,3621707074700,14,홈&쇼핑,2024-02-04 19:25:00,2024-02-04 20:29:58,[방송에서만]AGK 스빙 오토 슬라이서 전동채칼+[사은품]3종 스텐 트레이,가전/디지털,주방가전,기타주방가전,AGK,스빙 슬라이서 스텐 트레이,http://image.hnsmall.com/images/goods/595/42796595_g.jpg,http://m.hnsmall.com/goods/view/42796595?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_None_42796595,149000,144000
2024-02-04,3081707074700,2,NS홈쇼핑,2024-02-04 19:25:00,2024-02-04 20:24:58,(20%세일가)박경호의 진심 흑염소 진액 60mlX30포X8박스(총 240포),식품/건강,건강식품,착즙/건강즙,박경호의,흑염소 진액,http://product-image.prod-nsmall.com/itemimg9/33/599/33326599_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33326599,206400,206400
2024-02-04,3261707074700,20,신세계쇼핑,2024-02-04 19:25:00,2024-02-04 20:25:18,[삼성5%할인][화제의 그 상품]쿠진 푸드스타일러 ,가전/디지털,주방가전,기타주방가전,쿠진,푸드스타일러,http://img.shinsegaetvshopping.com/goods/410/20051410_g_20231123105712.jpg,http://m.shinsegaetvshopping.com/display/detail/20051410?inMediaCode=MC02,149000,149000
2024-02-04,3101707075000,8,GS SHOP,2024-02-04 19:30:00,2024-02-04 20:34:58,AT 1등 판매채널 / 20형+27형+30형+보스턴백+캐리어커버2개 [아메리칸투어리스터] NEW 에어라이더 캐리어 세트 6종 (특대형),잡화,여행가방,캐리어,아메리칸투어리스터,캐리어커버 캐리어 에어라이더,https://asset.m-gs.kr/prod/1033562261/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1033562261,439000,439000
2024-02-04,2701707075000,6,CJ ONSTYLE,2024-02-04 19:30:00,2024-02-04 20:29:58,[2024년 최신상/사전오픈]동국제약 마데카크림 시즌7+점보에센스,뷰티,스킨케어,크림,동국제약,마데카크림,http://itemimage.cjonstyle.net/goods_images/20/979/2024893979L.jpg?timestamp=20231228223503,https://display.cjonstyle.com/m/item/2024893979?infl_cd=I0444&utm_medium=pcs&utm_source=livehomeshopping,59000,59000
2024-02-04,2291707075120,30,쇼핑엔티,2024-02-04 19:32:00,2024-02-04 20:30:58,라이나생명 THE건강한치아보험V(신세계상품권 증정),여행/보험/렌탈/티켓,보험,보험/상조,라이나생명,보험,http://img.shoppingntmall.com/goods/063/10177063_h.jpg,http://m.shoppingntmall.com/display/goods/10177063?mediaCode=TV02A,-1,0
2024-02-04,3951707075180,12,KT알파 쇼핑,2024-02-04 19:33:00,2024-02-04 20:32:58,여행먼저 VIP 크루즈 패키지_스페셜 패키지,여행/보험/렌탈/티켓,국내여행,국내/여행,VIP,크루즈,http://imgs.kshop.co.kr//d2/product/emc/202402/28/71/703/2871703_550_20240201175119.jpg,http://m.kshop.co.kr/display/mc/product/2871703?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%97%AC%ED%96%89%2F%EB%AC%B8%ED%99%94_2871703&utm_content=mo_schedule,0,0
2024-02-04,2311707075480,28,GS MY SHOP,2024-02-04 19:38:00,2024-02-04 20:37:58,[롯데관광x대한항공]치앙마이&치앙라이 + 골든 트라이앵글 5일.,여행/보험/렌탈/티켓,해외여행,해외/여행,롯데관광x대한항공,없음,https://asset.m-gs.kr/prod/1047241550/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1047241550,0,0
2024-02-04,2571707075600,36,현대홈쇼핑+샵,2024-02-04 19:40:00,2024-02-04 20:39:58,[온누리투어] 베트남 다낭+호이안 4일/5일 패키지,여행/보험/렌탈/티켓,해외여행,해외/여행,온누리투어,없음,http://image.hyundaihmall.com/static/7/9/03/05/2205039750_0.png,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2205039750&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,0,522500
2024-02-04,4781707075660,17,SK 스토아,2024-02-04 19:41:00,2024-02-04 20:40:58,[한샘] ○한샘 리모델링 - 무료상담신청,가구/홈데코,시공,시공,한샘,리모델링,http://imagecdn.skstoa.com/goods/895/37005895_g.jpg,http://m.skstoa.com/display/goods/37005895?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,0,0
2024-02-04,4401707075660,32,LOTTE OneTV,2024-02-04 19:41:00,2024-02-04 20:39:58,큐슈(후쿠오카/유후인/아소) 4일 패키지,여행/보험/렌탈/티켓,해외여행,해외/여행,큐슈 후쿠오카,없음,https://image2.lotteimall.com/goods/70/42/79/12794270_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794270,0,0
2024-02-04,4861707075720,42,NS Shop+,2024-02-04 19:42:00,2024-02-04 20:01:58,(주)삼성금거래소 24K 순금 미라클 목걸이 30g+크로바골드바 1g,잡화,쥬얼리/시계,순금/순은바,삼성금거래소,목걸이,http://product-image.prod-nsmall.com/itemimg5/33/795/33825795_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33825795,4450000,4450000
2024-02-04,2231707075900,38,CJ ONSTYLE+,2024-02-04 19:45:00,2024-02-04 20:44:58,[백종원 본가]소갈비찜 500g x 7팩,식품/건강,가공식품,간편식품,백종원 본가,소갈비찜,http://itemimage.cjonstyle.net/goods_images/20/804/2017088804L.jpg?timestamp=20230614113149,https://display.cjonstyle.com/m/item/2017088804?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,89900,88900
2024-02-04,7191707076200,22,공영쇼핑,2024-02-04 19:50:00,2024-02-04 20:59:58,★국내산★ 요리연구가 이효진의 국내산 LA갈비 10팩!,식품/건강,축산물,축산가공식품,요리연구가,이효진의 LA갈비,"https://img.publichs.com/ECMCFO/share/product/20/10/79/16975586.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11791020,79900,79900
2024-02-04,4861707076920,42,NS Shop+,2024-02-04 20:02:00,2024-02-04 20:21:58,(주)삼성금거래소 24K 순금 미라클 목걸이 30g+크로바골드바 1g,잡화,쥬얼리/시계,순금/순은바,삼성금거래소,목걸이,http://product-image.prod-nsmall.com/itemimg5/33/795/33825795_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33825795,4450000,4450000
2024-02-04,4861707078120,42,NS Shop+,2024-02-04 20:22:00,2024-02-04 20:41:58,(주)삼성금거래소 24K 순금 미라클 목걸이 30g+크로바골드바 1g,잡화,쥬얼리/시계,순금/순은바,삼성금거래소,목걸이,http://product-image.prod-nsmall.com/itemimg5/33/795/33825795_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33825795,4450000,4450000
2024-02-04,3151707078180,34,W쇼핑,2024-02-04 20:23:00,2024-02-04 21:23:18,(무)흥국생명 다재다능 종합보험_(사은품:강화유리 직사각 밀폐용기 12종),여행/보험/렌탈/티켓,보험,보험/상조,흥국생명,보험,http://img.w-shopping.co.kr/goods2022/821/05/14805821_p.jpg,https://m.w-shopping.co.kr/display/goods/14805821?mediaCode=OT08,0,0
2024-02-04,3261707078300,20,신세계쇼핑,2024-02-04 20:25:00,2024-02-04 21:25:18,"[여행의 신세계] 도쿄 시즈오카 39만9천원부터-, 원한다면 하코네까지 가능! 고즈넉함과 대도시를 함께! ",여행/보험/렌탈/티켓,국내여행,국내/여행,도쿄 하코네까지,시즈오카,http://img.shinsegaetvshopping.com/goods/619/20052619_g_20240201103532.jpg,http://m.shinsegaetvshopping.com/display/detail/20052619?inMediaCode=MC02,0,0
2024-02-04,3081707078300,2,NS홈쇼핑,2024-02-04 20:25:00,2024-02-04 22:44:58,전인화의 쿡셀 세라믹 더블 블랙큐브 프라이팬X2+9L곰솥+레드가마솥세트(16cm+22cm)+28궁중팬+키친툴 6종+손잡이2p+맛파래김+천일염+엔드그레인 티크도마,생활/주방,주방용품,프라이팬,쿡셀,가마솥,http://product-image.prod-nsmall.com/itemimg7/33/007/33920007_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33920007,229000,209000
2024-02-04,3231707078600,4,롯데홈쇼핑,2024-02-04 20:30:00,2024-02-04 21:33:58, 호주산 LA갈비 원육세트 총 3kg (1kg x 3팩) + 부직포 선물 포장,식품/건강,축산물,쇠고기,호주산,LA갈비,https://image2.lotteimall.com/goods/98/24/79/12792498_2.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12792498,104000,103000
2024-02-04,3621707078600,14,홈&쇼핑,2024-02-04 20:30:00,2024-02-04 21:34:58,[백억하누]한우갈비찜 500g X 7팩(총3.5kg),식품/건강,농산물,채소,백억하누,한우갈비찜,http://image.hnsmall.com/images/goods/844/41420844_g.gif,http://m.hnsmall.com/goods/view/41420844?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=2CH_None_41420844,76900,76900
2024-02-04,2701707078600,6,CJ ONSTYLE,2024-02-04 20:30:00,2024-02-04 21:34:58,[무료체험 신청] 스마트러닝 밀크T초등,취미/펫,도서/음반,디지털학습,스마트러닝,없음,http://itemimage.cjonstyle.net/goods_images/42/825/42174825L.jpg?timestamp=20240202081237,https://display.cjonstyle.com/m/item/42174825?infl_cd=I0444&utm_medium=pcs&utm_source=livehomeshopping,0,0
2024-02-04,2291707078720,30,쇼핑엔티,2024-02-04 20:32:00,2024-02-04 21:30:58,"[하나투어] 자연이 만든 예술품 장가계 5일,6일(아시아나+핵심관광+72기루)",여행/보험/렌탈/티켓,해외여행,해외/여행,하나투어,아시아나,http://img.shoppingntmall.com/goods/221/14317221_h.jpg,http://m.shoppingntmall.com/display/goods/14317221?mediaCode=TV02A,-1,0
2024-02-04,3951707078840,12,KT알파 쇼핑,2024-02-04 20:34:00,2024-02-04 21:33:58,(TV_24설)임성근 LA갈비 400g*10팩,식품/건강,축산물,쇠고기,임성근,LA갈비,http://imgs.kshop.co.kr//d2/product/emc/202308/26/70/181/2670181_550_20230810152912.jpg,http://m.kshop.co.kr/display/mc/product/2877928?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88%2F%EA%B1%B4%EA%B0%95_2877928&utm_content=mo_schedule,79900,79900
2024-02-04,3101707078900,8,GS SHOP,2024-02-04 20:35:00,2024-02-04 21:34:58,1등 매장 GS 덴프스 LGG 유산균 덴마크 유산균 이야기 6박스 12개월분,식품/건강,건강식품,유산균,덴프스,유산균,https://asset.m-gs.kr/prod/94387286/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=94387286,198000,188100
2024-02-04,2311707079080,28,GS MY SHOP,2024-02-04 20:38:00,2024-02-04 21:37:58,[제메이스] 24K순금 럭키볼륨 목걸이,잡화,쥬얼리/시계,목걸이,제메이스,목걸이,https://asset.m-gs.kr/prod/1034894459/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1034894459,249000,249000
2024-02-04,4401707079200,32,LOTTE OneTV,2024-02-04 20:40:00,2024-02-04 21:39:58,§ 바디킹 무중력 스트레칭 체어,스포츠레저,요가/헬스,요가/헬스용품,스트레칭,체어,https://image2.lotteimall.com/goods/92/73/78/12787392_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12787392,264000,244000
2024-02-04,2571707079200,36,현대홈쇼핑+샵,2024-02-04 20:40:00,2024-02-04 21:39:58,[100%NFC착즙 가격은50%세일] 더 리얼 ABC주스 [80ml x 50포 1박스 기준] 2박스 (총100포),식품/건강,건강식품,기타영양제,더 리얼,ABC주스,http://image.hyundaihmall.com/static/7/1/56/52/2152561787_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2152561787&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,69500,69500
2024-02-04,4861707079200,42,NS Shop+,2024-02-04 20:40:00,2024-02-04 20:59:58,[국민카드5%할인]보루네오 마르스 헤드틸팅 천연소가죽 소파 6인용+스툴+소파테이블+쿠션 2개,가구/홈데코,거실가구,소파,보루네오,마르스 헤드틸팅 천연소가죽 소파 소파테이블,http://product-image.prod-nsmall.com/itemimg4/31/234/31503234_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/31503234,1598000,1598000
2024-02-04,4781707079260,17,SK 스토아,2024-02-04 20:41:00,2024-02-04 21:40:58,[바디프랜드] 바디프랜드 헬스케어 로봇 렌탈 - 무료 상담예약,여행/보험/렌탈/티켓,렌탈,가전디지털렌탈,바디프랜드,없음,http://imagecdn.skstoa.com/goods/416/37329416_g.jpg,http://m.skstoa.com/display/goods/37329416?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,0,0
2024-02-04,4861707079320,42,NS Shop+,2024-02-04 20:42:00,2024-02-04 21:01:58,[국민카드5%할인]보루네오 스테이 천연소가죽 소파 4인용+스툴+테이블+쿠션 2개,가구/홈데코,거실가구,소파,보루네오,천연소가죽 소파,http://product-image.prod-nsmall.com/itemimg0/33/180/33789180_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33789180,1099000,1009000
2024-02-04,2231707079500,38,CJ ONSTYLE+,2024-02-04 20:45:00,2024-02-04 21:44:58,LX하우시스 Z:IN 수퍼세이브 창호 시공 상담,가구/홈데코,시공,시공,LX하우시스,창호 시공 상담,http://itemimage.cjonstyle.net/goods_images/20/145/2024749145L.jpg?timestamp=20231227130219,https://display.cjonstyle.com/m/item/2024749145?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,0,0
2024-02-04,7191707080400,22,공영쇼핑,2024-02-04 21:00:00,2024-02-04 21:59:58,[보물섬X온라인] 봄맞이 벚꽃 명소여행 큐슈 3박 4일,여행/보험/렌탈/티켓,해외여행,해외/여행,보물섬X온라인,없음,"https://img.publichs.com/ECMCFO/share/product/35/89/79/16993710.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11798935,0,0
2024-02-04,4861707080400,42,NS Shop+,2024-02-04 21:00:00,2024-02-04 21:19:58,[국민카드5%할인]보루네오 마르스 헤드틸팅 천연소가죽 소파 6인용+스툴+소파테이블+쿠션 2개,가구/홈데코,거실가구,소파,보루네오,마르스 헤드틸팅 천연소가죽 소파 소파테이블,http://product-image.prod-nsmall.com/itemimg4/31/234/31503234_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/31503234,1598000,1598000
2024-02-04,4861707080520,42,NS Shop+,2024-02-04 21:02:00,2024-02-04 21:21:58,[국민카드5%할인]보루네오 스테이 천연소가죽 소파 4인용+스툴+테이블+쿠션 2개,가구/홈데코,거실가구,소파,보루네오,천연소가죽 소파,http://product-image.prod-nsmall.com/itemimg0/33/180/33789180_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33789180,1099000,1009000
2024-02-04,4861707081600,42,NS Shop+,2024-02-04 21:20:00,2024-02-04 21:39:58,[국민카드5%할인]보루네오 마르스 헤드틸팅 천연소가죽 소파 6인용+스툴+소파테이블+쿠션 2개,가구/홈데코,거실가구,소파,보루네오,마르스 헤드틸팅 천연소가죽 소파 소파테이블,http://product-image.prod-nsmall.com/itemimg4/31/234/31503234_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/31503234,1598000,1598000
2024-02-04,4861707081720,42,NS Shop+,2024-02-04 21:22:00,2024-02-04 21:41:58,[국민카드5%할인]보루네오 스테이 천연소가죽 소파 4인용+스툴+테이블+쿠션 2개,가구/홈데코,거실가구,소파,보루네오,천연소가죽 소파,http://product-image.prod-nsmall.com/itemimg0/33/180/33789180_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33789180,1099000,1009000
2024-02-04,3151707081780,34,W쇼핑,2024-02-04 21:23:00,2024-02-04 22:23:38,종근당건강 아이클리어 루테인 10개월 + 방송에서만 2개월분 더! [총 12개월분 / 12박스],식품/건강,건강식품,루테인,종근당건강,루테인,http://img.w-shopping.co.kr/goods2022/396/76/12676396_p.jpg,https://m.w-shopping.co.kr/display/goods/12676396?mediaCode=OT08,89000,88000
2024-02-04,3261707081900,20,신세계쇼핑,2024-02-04 21:25:00,2024-02-04 22:25:18,[렌탈] 세라젬 마스터 V7 메디테크(척추 온열치료기/5가지 효능효과),여행/보험/렌탈/티켓,렌탈,리빙/건강렌탈,세라젬,마스터,http://img.shinsegaetvshopping.com/goods/373/20052373_g_20231117113646.jpg,http://m.shinsegaetvshopping.com/display/detail/20052373?inMediaCode=MC02,0,0
2024-02-04,2291707082380,30,쇼핑엔티,2024-02-04 21:33:00,2024-02-04 23:31:58,마데카크림12개 대박구성 특집방송 ,뷰티,스킨케어,크림,마데카크림,없음,http://img.shoppingntmall.com/goods/066/14136066_h.jpg,http://m.shoppingntmall.com/display/goods/14136066?mediaCode=TV02A,-1,98100
2024-02-04,3951707082440,12,KT알파 쇼핑,2024-02-04 21:34:00,2024-02-04 22:33:58,빅마마 좋은재료 한우 갈비찜 500g*6팩,식품/건강,축산물,쇠고기,빅마마,한우,http://imgs.kshop.co.kr//d2/product/emc/202401/28/93/882/2893882_550_20240117153835.jpg,http://m.kshop.co.kr/display/mc/product/2893882?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88%2F%EA%B1%B4%EA%B0%95_2893882&utm_content=mo_schedule,84900,84900
